ID,FrameRdy,Stamp,Roll,Pitch,Yaw,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,PoseX,PoseY,PoseZ,
5201,0,54.606,0.00414511,-0.00238537,0.00297446,-0.000912557,0.0604145,-9.51006,0.0418708,-0.0279859,0.00579469,-3.03118,2.19922,9.87349,
5202,0,54.616,0.00112499,-0.00265998,0.00298506,-0.00371085,0.0600679,-10.7383,-0.564175,-0.0260035,-0.00487108,-3.03318,2.19741,9.8736,
5203,0,54.627,-0.00490441,-0.00295679,0.00290792,0.000213354,-0.0334561,-9.51879,-0.523556,-0.0336878,-0.0116079,-3.03051,2.1956,9.87372,
5204,0,54.637,-0.00714707,-0.00325484,0.00284133,0.000220929,-0.0645463,-9.64205,0.057991,-0.0306809,-0.0046533,-3.03051,2.1956,9.87372,
5205,1,54.648,-0.00388022,-0.00353589,0.00277263,0.00144186,-0.0338463,-10.4992,0.561687,-0.0343143,-0.0101671,-3.03007,2.1939,9.8738,
5206,0,54.658,0.00198628,-0.00382629,0.00267769,0.00273157,0.0265295,-9.37863,0.485092,-0.0244394,-0.00910261,-3.03007,2.1939,9.8738,
5207,0,54.668,0.00376208,-0.00411807,0.00262669,0.00136351,0.0637852,-9.84069,-0.108375,-0.0278768,-0.00119302,-3.03292,2.19222,9.87393,
5208,0,54.679,-0.000582326,-0.00441271,0.00263256,-0.00168207,0.0223096,-10.2084,-0.624633,-0.0333845,0.00215634,-3.03228,2.19054,9.87403,
5209,0,54.689,-0.00632747,-0.00469315,0.00271177,0.00611249,-0.038018,-9.21625,-0.422381,-0.0241552,0.00909887,-3.03228,2.19054,9.87403,
5210,0,54.7,-0.00698205,-0.00498219,0.00277579,0.00350046,-0.061342,-10.1218,0.261368,-0.0250316,0.00240187,-3.02969,2.18877,9.87417,
5211,0,54.71,-0.00161831,-0.00523017,0.00280153,-0.00411875,-0.0211976,-10.0993,0.660631,-0.0231897,0.00235112,-3.02969,2.18877,9.87417,
5212,0,54.721,0.00339701,-0.00548973,0.002825,0.002642,0.0553594,-9.24899,0.291636,-0.0273096,0.00235247,-3.03189,2.18704,9.87427,
5213,0,54.732,0.00277123,-0.00573494,0.00284707,0.00127116,0.0581623,-10.4281,-0.346672,-0.0269118,0.00227874,-3.03337,2.18533,9.87435,
5214,0,54.742,-0.00286518,-0.0059671,0.00283742,-0.00171225,0.0125525,-9.98191,-0.624445,-0.0210222,-0.00458808,-3.03337,2.18533,9.87435,
5215,1,54.753,-0.00686543,-0.00618683,0.00285856,-0.0043277,-0.0567452,-9.30303,-0.2407,-0.0247379,0.0021241,-3.03086,2.18382,9.87445,
5216,0,54.763,-0.00573095,-0.00642064,0.00290374,-0.000629926,-0.0676463,-10.5421,0.402601,-0.0203012,0.00236209,-3.03057,2.18224,9.87453,
5217,0,54.774,0.00016614,-0.0066501,0.00284949,-0.002522,0.0157566,-9.68098,0.615187,-0.0262792,-0.00453887,-3.03057,2.18224,9.87453,
5218,0,54.784,0.00416401,-0.00684954,0.00280231,0.00246269,0.0585246,-9.3623,0.14915,-0.0171952,-0.00474249,-3.03352,2.1807,9.87465,
5219,0,54.794,0.00212653,-0.00703213,0.00275602,0.00410655,0.065049,-10.667,-0.485197,-0.0136097,-0.00426195,-3.03352,2.1807,9.87465,
5220,0,54.805,-0.00399719,-0.00720689,0.00271626,-0.00425858,-0.0223481,-9.45415,-0.589195,-0.021097,-0.00276339,-3.03271,2.17908,9.87473,
5221,0,54.814,-0.00717822,-0.00735055,0.00271201,0.00165015,-0.0600789,-9.37808,-0.119514,-0.0169246,0.00494015,-3.03036,2.17758,9.87485,
5222,0,54.825,-0.00485332,-0.00749118,0.0027463,-0.00479405,-0.0461795,-10.4098,0.499062,-0.0177215,0.00945662,-3.03036,2.17758,9.87485,
5223,0,54.834,0.00111383,-0.00763654,0.0027741,0.00790724,0.0265877,-9.23344,0.546067,-0.011611,0.00155091,-3.03257,2.17604,9.87493,
5224,0,54.846,0.00391748,-0.00777327,0.00278907,-0.000926875,0.0588526,-9.67448,0.00974242,-0.0141826,0.00158256,-3.03257,2.17604,9.87493,
5225,1,54.856,0.00330482,-0.00782966,0.00279529,-0.00288216,0.0610489,-10.1741,-0.249181,-0.0159204,0.00162787,-3.03401,2.1746,9.87501,
5226,0,54.867,-0.0047157,-0.00804072,0.00282494,0.00149192,-0.0350413,-9.44778,-0.522225,-0.0173475,0.00209788,-3.03161,2.17326,9.87512,
5227,0,54.878,-0.00708015,-0.00817322,0.00280941,0.000435317,-0.061729,-9.72245,0.0380401,-0.0139191,0.00240311,-3.03161,2.17326,9.87512,
5228,0,54.888,-0.00275192,-0.0083249,0.00283395,0.00673783,-0.0259686,-9.93817,0.609334,-0.00984342,0.00219038,-3.03129,2.17178,9.87522,
5229,0,54.899,0.00291391,-0.00844943,0.00281296,-0.00661718,0.0448023,-9.11868,0.419,-0.0146183,0.00179655,-3.03129,2.17178,9.87522,
5230,0,54.909,0.00373337,-0.00857414,0.00283321,-0.00218959,0.0616881,-10.0962,-0.207925,-0.0128269,0.00205294,-3.03433,2.17033,9.87537,
5231,0,54.92,-0.00118268,-0.00870219,0.0028071,0.00676542,0.00496597,-9.71278,-0.617873,-0.0101089,-0.00659814,-3.03312,2.16889,9.87549,
5232,0,54.93,-0.00628637,-0.00882753,0.0027935,-0.00264208,-0.0498788,-9.13863,-0.318339,-0.0111075,-0.00471588,-3.03312,2.16889,9.87549,
5233,0,54.94,-0.00595499,-0.00896466,0.00280899,0.00338481,-0.0638796,-10.2841,0.32389,-0.0101684,0.00207258,-3.03121,2.16748,9.87564,
5234,0,54.951,-0.000319038,-0.00908874,0.00276642,-0.00684345,0.00899121,-9.46605,0.63972,-0.0144289,-0.00489651,-3.03121,2.16748,9.87564,
5235,1,54.961,0.002521,-0.00914406,0.00273454,0.00108722,0.0308234,-9.08807,0.501664,-0.00629393,-0.00532941,-3.03402,2.1661,9.87577,
5236,0,54.972,0.00301994,-0.00929761,0.0027012,0.00587471,0.0628374,-10.5051,-0.409818,-0.00798795,0.00171488,-3.03477,2.16484,9.87585,
5237,0,54.983,-0.00300408,-0.00938053,0.00274713,-0.0057113,-0.00984752,-9.27826,-0.628972,-0.00988434,0.00173174,-3.03477,2.16484,9.87585,
5238,0,54.993,-0.00705442,-0.00947796,0.00278201,0.00250577,-0.0603624,-9.3858,-0.0779159,-0.00857962,0.00184388,-3.03186,2.16353,9.87598,
5239,0,55.004,-0.00433717,-0.00955622,0.00282763,-0.00131315,-0.0449074,-10.5796,0.52979,-0.0112293,0.00247257,-3.03186,2.16353,9.87598,
5240,0,55.014,0.00171311,-0.00960296,0.00284374,0.00647983,0.0195131,-9.38396,0.54048,0.000925956,0.000851387,-3.03291,2.16225,9.87604,
5241,0,55.024,0.00429546,-0.0096248,0.00284475,0.000215291,0.0624827,-9.61188,-0.0194567,-0.00132074,-0.000450249,-3.03546,2.16103,9.87612,
5242,0,55.035,0.000710195,-0.00962876,0.00278694,-0.00455468,0.0357901,-10.4168,-0.585614,-0.00462299,-0.0105556,-3.03546,2.16103,9.87612,
5243,0,55.044,-0.00516078,-0.00963753,0.00265241,0.00624293,-0.0337178,-9.33574,-0.471101,0.00121312,-0.00929537,-3.03324,2.15984,9.87619,
5244,0,55.055,-0.00678233,-0.00964903,0.0025648,-0.000203783,-0.0617248,-9.91289,0.12384,-0.00233806,-0.00835369,-3.03324,2.15984,9.87619,
5245,1,55.065,-0.00602546,-0.00964905,0.00254116,0.002319,-0.0647743,-10.3119,0.315997,0.00153361,-0.00765001,-3.03231,2.15875,9.87624,
5246,0,55.076,0.00284763,-0.00969566,0.00256914,-0.00644958,0.0394267,-9.11673,0.458302,-0.00499195,0.00423879,-3.03526,2.15768,9.87633,
5247,0,55.087,0.00394503,-0.00975902,0.00255418,-0.00244576,0.0598791,-10.1504,-0.217711,-0.0074047,-0.00145576,-3.03526,2.15768,9.87633,
5248,0,55.097,-0.00108581,-0.00981621,0.00259598,0.00559561,0.0169878,-9.97992,-0.629711,-0.000735335,0.00897369,-3.03527,2.15655,9.87638,
5249,0,55.107,-0.00625815,-0.00985814,0.00268581,-0.00411607,-0.0503695,-9.2328,-0.323537,-0.00382258,0.00900968,-3.03527,2.15655,9.87638,
5250,0,55.117,-0.00597964,-0.00989763,0.00270511,0.00152495,-0.0644493,-10.3341,0.317135,-0.000760492,0.0019905,-3.03264,2.15544,9.87648,
5251,0,55.127,-0.000432339,-0.00993773,0.00272557,-0.00560176,0.00587644,-9.83433,0.62727,-0.00823533,0.00199726,-3.03462,2.15438,9.87654,
5252,0,55.139,0.00418552,-0.00997313,0.00271174,0.000702394,0.056791,-9.38387,0.152799,-0.000757873,0.00190007,-3.03462,2.15438,9.87654,
5253,0,55.148,0.00217186,-0.00999887,0.0027306,0.000715232,0.0682782,-10.7497,-0.488243,0.000830179,0.00180432,-3.03641,2.15335,9.87661,
5254,0,55.159,-0.0033221,-0.0100277,0.00274765,-0.00553703,-0.00993955,-9.60046,-0.61738,-0.00686581,0.00198241,-3.03641,2.15335,9.87661,
5255,1,55.169,-0.00587374,-0.0100408,0.00275048,0.00152376,-0.0345165,-9.22795,-0.424984,0.00140349,0.00200202,-3.03384,2.15239,9.8767,
5256,0,55.18,-0.00483477,-0.0100931,0.0027322,-0.00271244,-0.0525194,-10.6378,0.505191,-0.00725364,-0.00526191,-3.03358,2.15147,9.87674,
5257,0,55.189,0.00130129,-0.0101123,0.00267311,0.00744263,0.015196,-9.43087,0.573876,0.00263075,-0.00516233,-3.03358,2.15147,9.87674,
5258,0,55.2,0.00440315,-0.0101128,0.00261346,-0.00118263,0.0612856,-9.49083,0.0374943,-0.000317355,-0.00528171,-3.03677,2.15053,9.87682,
5259,0,55.211,0.00132096,-0.0101071,0.00261211,-0.00571473,0.0438616,-10.5475,-0.554835,-0.00330796,0.00302036,-3.03677,2.15053,9.87682,
5260,0,55.22,-0.00456416,-0.0101052,0.00264096,0.00624899,-0.0318125,-9.3732,-0.492908,0.00225468,0.00280514,-3.03584,2.14963,9.87685,
5261,0,55.231,-0.00651706,-0.0100978,0.00265323,-0.000641205,-0.0630338,-9.78,0.0888067,-0.000429353,-0.00408252,-3.03385,2.14875,9.87692,
5262,0,55.241,-0.00235215,-0.0101016,0.00261739,0.00571147,-0.0387376,-10.2538,0.614217,0.00329629,-0.00327175,-3.03385,2.14875,9.87692,
5263,0,55.25,0.00347583,-0.0101084,0.00251093,-0.00635151,0.040924,-9.24646,0.444549,-0.00359437,-0.016457,-3.03662,2.1479,9.87698,
5264,0,55.261,0.00459523,-0.0101133,0.00243301,-0.00165831,0.0609704,-10.0252,-0.175297,-0.0010483,-1.81888e-05,-3.03662,2.1479,9.87698,
5265,1,55.273,0.00277354,-0.010111,0.00245722,-0.00172602,0.0661742,-10.6968,-0.489692,0.00228652,0.00973364,-3.03764,2.14713,9.877,
5266,0,55.283,-0.00567242,-0.0101002,0.00262681,-0.00381765,-0.0458595,-9.20302,-0.369213,0.00252706,0.0168558,-3.03494,2.14638,9.87708,
5267,0,55.293,-0.00587748,-0.0100785,0.00271266,0.00219199,-0.0624112,-10.2387,0.268301,0.00550397,0.00126939,-3.03494,2.14638,9.87708,
5268,0,55.304,-0.000564165,-0.0100514,0.00272178,-0.00664916,-0.00158044,-9.91503,0.634053,-0.000937082,0.000887134,-3.03553,2.14562,9.87709,
5269,0,55.314,0.00420641,-0.0100276,0.00267432,0.00542071,0.0546928,-9.27984,0.259179,0.00504035,-0.00597486,-3.03553,2.14562,9.87709,
5270,0,55.324,0.00333309,-0.00999016,0.0026646,0.00517565,0.0636313,-10.498,-0.372426,0.00582991,0.000917772,-3.03836,2.14491,9.87715,
5271,0,55.334,-0.00237452,-0.00995544,0.00262933,-0.00641643,-0.00319747,-9.71125,-0.612984,-0.000735578,-0.00536819,-3.03653,2.14421,9.8772,
5272,0,55.344,-0.00633927,-0.00993846,0.00261967,0.00197038,-0.0579546,-9.3797,-0.151058,0.000608754,0.00180054,-3.03653,2.14421,9.8772,
5273,0,55.354,-0.00435677,-0.00991742,0.00262281,-0.00351953,-0.0567544,-10.6948,0.479398,-0.00172786,-0.00480158,-3.03539,2.14354,9.87724,
5274,0,55.365,0.00166276,-0.00988876,0.00257228,0.00775164,0.014099,-9.49566,0.573635,0.00659013,-0.00513605,-3.03539,2.14354,9.87724,
5275,1,55.374,0.00397962,-0.00986738,0.00251706,0.000919302,0.051755,-9.22016,0.360844,0.00128141,-0.012198,-3.03852,2.14291,9.87732,
5276,0,55.385,0.00195003,-0.00977793,0.00251756,-0.00599144,0.0474382,-10.5478,-0.545852,0.00260637,0.00943564,-3.03848,2.14235,9.87734,
5277,0,55.397,-0.00445237,-0.0097042,0.00258588,0.00482027,-0.0262707,-9.46605,-0.474015,0.011025,0.00246097,-3.03848,2.14235,9.87734,
5278,0,55.406,-0.00605556,-0.00963335,0.00263141,0.000329747,-0.0642683,-9.78549,0.12649,0.0066053,0.00242506,-3.03595,2.14178,9.87742,
5279,0,55.418,-0.0010003,-0.00954627,0.00262493,-0.00321941,-0.0204954,-9.91424,0.643459,0.0105045,0.00301093,-3.03595,2.14178,9.87742,
5280,0,55.428,0.0042791,-0.00947846,0.00259985,0.00221716,0.0560678,-9.10622,0.342222,0.00534406,-0.0052109,-3.03798,2.14126,9.87746,
5281,0,55.438,0.004256,-0.00939063,0.00257627,0.00109869,0.0619004,-10.1998,-0.290363,0.00716853,0.00154371,-3.03984,2.14076,9.87751,
5282,0,55.449,-0.00127932,-0.00929371,0.00259182,-0.00407029,0.013467,-9.68718,-0.654837,0.0110155,0.00156248,-3.03984,2.14076,9.87751,
5283,0,55.459,-0.00614265,-0.00921347,0.00259334,-0.002302,-0.0610437,-9.13227,-0.264027,0.00557446,-0.00500882,-3.03715,2.14028,9.87758,
5284,0,55.47,-0.00523078,-0.00912708,0.00261163,-0.00311654,-0.0669849,-10.4495,0.381614,0.00874993,0.00176692,-3.03715,2.14028,9.87758,
5285,1,55.481,-3.6232e-05,-0.00905461,0.00260017,-0.00456468,0.00183926,-9.98928,0.636861,0.00368124,0.00193468,-3.03717,2.13986,9.87758,
5286,0,55.491,0.00450555,-0.00896678,0.00261835,0.00342331,0.0540903,-9.29416,0.224915,0.0113221,0.00174726,-3.0402,2.13947,9.87763,
5287,0,55.501,0.00323898,-0.00887841,0.0026277,0.00375994,0.0656949,-10.571,-0.412339,0.0121928,-0.00664693,-3.0402,2.13947,9.87763,
5288,0,55.511,-0.00265169,-0.00880009,0.00264062,-0.0040046,-0.00775949,-9.83758,-0.616663,0.00298211,0.00186006,-3.03928,2.13907,9.87762,
5289,0,55.522,-0.00643824,-0.0087233,0.00261682,0.00245035,-0.0574362,-9.40433,-0.125454,0.00695898,0.0031787,-3.03928,2.13907,9.87762,
5290,0,55.532,-0.00416099,-0.00865657,0.00258249,-0.00162881,-0.0547818,-10.8202,0.507437,0.00199126,-0.00391132,-3.03725,2.13869,9.87765,
5291,0,55.542,0.00133179,-0.00860563,0.00253052,0.00739289,0.0128912,-9.52592,0.59,0.00663344,-0.00989305,-3.03979,2.13836,9.87766,
5292,0,55.553,0.00488774,-0.00853998,0.0024565,-0.000716909,0.0624527,-9.48593,0.0250939,0.00481725,-0.00872144,-3.03979,2.13836,9.87766,
5293,0,55.563,0.00174581,-0.00848836,0.00243122,-0.00341494,0.0447915,-10.6923,-0.560386,0.0015304,0.00124082,-3.04108,2.13802,9.87765,
5294,0,55.574,-0.00406719,-0.00841387,0.00242413,0.00584294,-0.0251024,-9.51648,-0.489548,0.011901,0.00274678,-3.04108,2.13802,9.87765,
5295,1,55.584,-0.0060512,-0.00832562,0.00245633,-4.40156e-05,-0.0618648,-9.66704,0.0259065,0.0105165,0.0041343,-3.03853,2.13772,9.87769,
5296,0,55.594,-0.00246469,-0.00821181,0.00251446,0.00666904,-0.0396755,-10.4176,0.571681,0.0145198,0.00733851,-3.03905,2.13747,9.87767,
5297,0,55.605,0.00328922,-0.00808117,0.0026092,-0.00618349,0.0341455,-9.35754,0.461489,0.0117294,0.00601136,-3.03905,2.13747,9.87767,
5298,0,55.614,0.00469939,-0.00796018,0.00269934,-0.000672045,0.0616916,-9.96748,-0.143109,0.0122716,0.00531488,-3.04196,2.13725,9.87772,
5299,0,55.625,0.000135077,-0.00784092,0.00266276,0.00721501,0.019386,-10.114,-0.619345,0.0145105,-0.0119636,-3.04196,2.13725,9.87772,
5300,0,55.634,-0.00535931,-0.00773405,0.00259927,-0.00316307,-0.0411299,-9.22049,-0.383424,0.0111937,-0.00508012,-3.04029,2.13703,9.87775,
5301,0,55.645,-0.00577393,-0.00765365,0.00256303,0.00232366,-0.0597156,-10.2291,0.242142,0.0100055,0.00295482,-3.03895,2.13682,9.87778,
5302,0,55.656,-0.000141772,-0.00756081,0.00252732,-0.00515342,0.00277227,-10.0099,0.602235,0.00448559,-0.00436401,-3.03895,2.13682,9.87778,
5303,0,55.666,0.00400431,-0.00746169,0.00250339,0.00324231,0.0543715,-9.40656,0.187386,0.0125272,0.00355889,-3.04192,2.13664,9.87782,
5304,0,55.677,0.00287926,-0.00736953,0.00252294,0.00486416,0.0612783,-10.5334,-0.372586,0.0117383,0.00212656,-3.04192,2.13664,9.87782,
5305,1,55.688,0.000868845,-0.00732769,0.00252946,-0.00505173,0.0298558,-10.156,-0.55902,0.00563674,0.00169127,-3.04211,2.1365,9.87784,
5306,0,55.698,-0.00652516,-0.00716678,0.00252789,0.000756141,-0.0587998,-9.43503,-0.131923,0.00819494,-0.00527431,-3.03964,2.13636,9.87792,
5307,0,55.709,-0.00436085,-0.00707293,0.00249808,-0.00505456,-0.0564758,-10.6571,0.494337,0.00566246,-0.00436945,-3.03964,2.13636,9.87792,
5308,0,55.721,0.00220559,-0.00698749,0.0024512,0.00591688,0.0161672,-9.53988,0.538797,0.0119046,-0.00298613,-3.04093,2.13624,9.87796,
5309,0,55.73,0.00468155,-0.00691661,0.00241222,-4.22172e-05,0.0645843,-9.56016,-0.0348436,0.00660064,-0.00204916,-3.04354,2.13613,9.87804,
5310,0,55.741,0.000979832,-0.0068575,0.00244216,-0.0032384,0.0380018,-10.5649,-0.596464,0.00147254,0.00835257,-3.04354,2.13613,9.87804,
5311,0,55.75,-0.00477682,-0.00679073,0.00246535,0.00538359,-0.0314369,-9.40514,-0.453558,0.00962199,0.00174873,-3.0414,2.13602,9.8781,
5312,0,55.761,-0.00610553,-0.00672293,0.00248269,-0.000185421,-0.0649373,-9.80152,0.157798,0.00552411,0.00179978,-3.0414,2.13602,9.8781,
5313,0,55.771,-0.00142759,-0.00665325,0.00248599,0.00552373,-0.0389062,-10.309,0.643772,0.0116741,0.00139169,-3.04083,2.13594,9.87814,
5314,0,55.781,0.00416853,-0.00658265,0.0024667,-0.00545256,0.0443435,-9.26715,0.395793,0.00413643,-0.00539362,-3.04083,2.13594,9.87814,
5315,1,55.793,0.00488457,-0.0065127,0.00244089,-0.00119546,0.0621239,-9.97863,-0.178873,0.00786952,-0.00683314,-3.04411,2.13588,9.8782,
5316,0,55.802,4.2174e-05,-0.00642929,0.00240803,0.00789748,0.0141111,-10.0078,-0.634248,0.012096,-0.00498594,-3.0438,2.13585,9.87819,
5317,0,55.813,-0.00543639,-0.00631888,0.00236683,-0.00183222,-0.0420079,-9.16222,-0.370888,0.0134553,-0.00346828,-3.0438,2.13585,9.87819,
5318,0,55.822,-0.00566663,-0.00621116,0.00233842,0.00288753,-0.0597577,-10.2128,0.263976,0.013314,-0.00231054,-3.04126,2.13583,9.87821,
5319,0,55.833,-0.000369524,-0.00608663,0.00235389,-0.00598819,-0.00906768,-9.89506,0.639386,0.0124952,0.00196859,-3.04339,2.13585,9.87818,
5320,0,55.844,0.00443764,-0.00598396,0.00240045,0.00387433,0.0566146,-9.25605,0.264727,0.0101209,0.00163981,-3.04339,2.13585,9.87818,
5321,0,55.853,0.00358268,-0.00587526,0.0024169,0.00405313,0.06125,-10.4501,-0.371196,0.0109508,0.00159838,-3.04522,2.13589,9.87816,
5322,0,55.864,-0.0022198,-0.00575973,0.00243286,-0.00676813,0.00486173,-9.71442,-0.630613,0.0101186,0.00162726,-3.04522,2.13589,9.87816,
5323,0,55.875,-0.00643151,-0.00566092,0.00242715,-0.00033732,-0.0605286,-9.32793,-0.175973,0.00815985,-0.00533592,-3.04259,2.13592,9.87816,
5324,0,55.885,-0.00465217,-0.0055568,0.0024447,-0.00468928,-0.064836,-10.6783,0.467753,0.00883122,0.00171501,-3.04277,2.13598,9.87811,
5325,1,55.895,0.000245317,-0.00547639,0.00241663,-0.00680853,0.00817143,-9.73583,0.648072,0.00642698,0.00295432,-3.04277,2.13598,9.87811,
5326,0,55.904,0.00479163,-0.00537088,0.00240377,0.00399434,0.0572433,-9.25492,0.219511,0.0129851,-0.00551801,-3.04577,2.13605,9.87812,
5327,0,55.915,0.00345947,-0.0052553,0.00239355,0.00431726,0.0653313,-10.5855,-0.416551,0.0147312,-0.00707076,-3.04577,2.13605,9.87812,
5328,0,55.926,-0.00247842,-0.00515083,0.00237218,-0.00546631,-0.0111999,-9.59424,-0.617753,0.00520402,-0.00528461,-3.04519,2.13614,9.87806,
5329,0,55.936,-0.00623103,-0.00505734,0.00233888,0.00180967,-0.0586911,-9.37992,-0.1198,0.00847398,0.00164302,-3.04519,2.13614,9.87806,
5330,0,55.946,-0.00390534,-0.00496599,0.00234074,-0.00343525,-0.0514677,-10.731,0.505014,0.00517715,0.00296736,-3.04302,2.13624,9.87805,
5331,0,55.956,0.00212819,-0.00487462,0.00235815,0.00728291,0.017016,-9.47272,0.563648,0.0126823,0.0016047,-3.04562,2.13635,9.87801,
5332,0,55.967,0.00503785,-0.00478071,0.002374,-0.000991627,0.0620189,-9.57006,0.0170882,0.00862423,0.00152772,-3.04562,2.13635,9.87801,
5333,0,55.978,0.00173144,-0.00469405,0.00238962,-0.00485941,0.041826,-10.4647,-0.578841,0.00386986,0.00158888,-3.04692,2.13648,9.87798,
5334,0,55.987,-0.00428925,-0.00460857,0.00240555,0.00582845,-0.0313265,-9.32379,-0.507665,0.0116691,0.00163797,-3.04692,2.13648,9.87798,
5335,1,56,-0.00608815,-0.00456114,0.00241355,-0.00161399,-0.0595484,-9.25579,-0.242252,0.00601167,0.00169927,-3.04431,2.1366,9.87798,
5336,0,56.01,-0.00224481,-0.00443223,0.0023953,0.00630251,-0.0408648,-10.2777,0.619743,0.0135345,-0.00536832,-3.04463,2.13673,9.87793,
5337,0,56.02,0.00362501,-0.00432845,0.00234844,-0.00649673,0.0406429,-9.23694,0.455261,0.00802536,-0.00547283,-3.04463,2.13673,9.87793,
5338,0,56.032,0.00482427,-0.00422394,0.00235136,-0.00159567,0.0620608,-9.94921,-0.1702,0.00975518,0.00153314,-3.04774,2.13689,9.87793,
5339,0,56.041,0.000149262,-0.00411738,0.00236008,0.00553134,0.0206311,-10.13,-0.620968,0.015616,0.00304065,-3.04687,2.13706,9.87787,
5340,0,56.053,-0.00560922,-0.00400177,0.00237877,-0.00347852,-0.05149,-9.47,-0.330104,0.00754705,0.00166126,-3.04687,2.13706,9.87787,
5341,0,56.063,-0.00539795,-0.00389723,0.00239487,-0.00126511,-0.0672301,-10.3766,0.311826,0.0117121,0.00164883,-3.04487,2.13725,9.87788,
5342,0,56.073,0.00013116,-0.0038028,0.00238112,-0.00229136,0.000939799,-10.0804,0.631561,0.00491191,-0.00495156,-3.04487,2.13725,9.87788,
5343,0,56.084,0.00467764,-0.0036877,0.00235588,0.00122977,0.0526143,-9.36053,0.227136,0.0139015,0.00148246,-3.04761,2.13746,9.8779,
5344,0,56.093,0.00384013,-0.0035872,0.0023698,0.0038634,0.064991,-10.4447,-0.350017,0.0138601,0.00147361,-3.0488,2.13766,9.87791,
5345,1,56.105,0.000725197,-0.00352629,0.00233587,0.00735707,0.0308663,-10.4523,-0.598733,0.0137156,-0.00539573,-3.0488,2.13766,9.87791,
5346,0,56.116,-0.00590292,-0.00337004,0.00234831,0.000474796,-0.0584362,-9.57317,-0.0359159,0.0101129,0.00164881,-3.0462,2.13788,9.87797,
5347,0,56.126,-0.0027877,-0.00327934,0.00234389,0.00506554,-0.0364192,-10.2007,0.5574,0.00902862,0.00286053,-3.04711,2.13809,9.87798,
5348,0,56.137,0.00324182,-0.0031689,0.00235207,-0.0031701,0.0281897,-9.14798,0.523597,0.0130544,0.00143865,-3.04711,2.13809,9.87798,
5349,0,56.147,0.00541835,-0.00307471,0.00236728,0.00062371,0.0631384,-9.69528,-0.0652901,0.00998442,0.00145029,-3.05003,2.13834,9.87802,
5350,0,56.158,0.00152199,-0.00298545,0.00234611,0.00632056,0.021232,-10.0887,-0.592905,0.00890392,-0.00555179,-3.05003,2.13834,9.87802,
5351,0,56.168,-0.00417125,-0.00288765,0.0023494,-0.0014484,-0.0358943,-9.07818,-0.439951,0.0122105,-0.00547564,-3.04826,2.13858,9.87803,
5352,0,56.178,-0.00530305,-0.00281127,0.00234478,0.00140608,-0.0619864,-9.91449,0.174604,0.00862853,0.00160293,-3.04826,2.13858,9.87803,
5353,0,56.189,-0.000566435,-0.00272252,0.00232321,-0.00363022,-0.0213127,-9.94496,0.63745,0.0116581,-0.00563052,-3.04723,2.13882,9.87802,
5354,0,56.198,0.00475452,-0.00263985,0.0022835,0.00202579,0.0552381,-9.12058,0.352677,0.00704839,0.00123385,-3.05043,2.13909,9.87805,
5355,1,56.209,0.00561007,-0.00258732,0.00227593,-0.00117321,0.0594147,-9.56383,0.0460996,0.00911818,-0.00534004,-3.05043,2.13909,9.87805,
5356,0,56.22,-0.00124881,-0.0024318,0.00226988,-0.0075599,0.00476306,-9.70141,-0.652051,0.00535085,0.00128849,-3.05042,2.13934,9.87802,
5357,0,56.23,-0.00574973,-0.0023454,0.00228327,0.00135789,-0.0585395,-9.24476,-0.213404,0.00734331,0.00144666,-3.04786,2.13961,9.87805,
5358,0,56.241,-0.00433904,-0.00224913,0.00231601,-0.00426953,-0.0622888,-10.586,0.428916,0.00693048,0.000129698,-3.04786,2.13961,9.87805,
5359,0,56.252,0.00215627,-0.00215193,0.00231848,0.00680429,0.018426,-9.22131,0.573308,0.0131794,0.000305109,-3.04991,2.13989,9.87802,
5360,0,56.263,0.00530858,-0.00205324,0.00231632,0.000571455,0.0630884,-9.59967,-0.0165345,0.00851234,0.000516558,-3.04991,2.13989,9.87802,
5361,0,56.273,0.00174371,-0.00197498,0.00232684,0.00317975,0.0319555,-10.4247,-0.579072,0.00542937,0.00148629,-3.05192,2.14018,9.87799,
5362,0,56.285,-0.00415362,-0.00188248,0.0023416,0.000988354,-0.0273246,-9.32263,-0.478983,0.0129326,0.00149269,-3.04954,2.14044,9.87798,
5363,0,56.295,-0.00561502,-0.0017945,0.00235842,0.0015326,-0.0632754,-9.93581,0.186957,0.00927476,0.00157555,-3.04954,2.14044,9.87798,
5364,0,56.306,-0.000708628,-0.0017063,0.00237374,-0.00565213,-0.0271818,-10.2836,0.654899,0.00965001,0.00148172,-3.04949,2.14073,9.87794,
5365,1,56.316,0.00471845,-0.0016309,0.00232453,0.00368708,0.0502929,-9.28962,0.360505,0.00737945,-0.00555441,-3.04949,2.14073,9.87794,
5366,0,56.326,0.00487316,-0.00153339,0.00229107,0.00226391,0.0630818,-10.1724,-0.272117,0.00950048,-0.00712024,-3.05276,2.14104,9.87794,
5367,0,56.337,-0.000523041,-0.00142445,0.00219693,-0.0078241,0.0224567,-10.0878,-0.654318,0.00926181,-0.00549432,-3.05168,2.14135,9.87788,
5368,0,56.347,-0.00541188,-0.00132679,0.00211012,0.000307356,-0.0564972,-9.27917,-0.271986,0.00816715,-0.0119602,-3.05168,2.14135,9.87788,
