Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
38.4111,8.9792,-4.81785,5.4642,43.3717,0.0243981,-0.148742,1.89553,-0.000182654,-0.200245,-1.75498,7.6,
38.4536,9.06064,-4.81785,5.4642,43.4206,0.0265196,-0.137935,1.89579,-0.00369265,-0.194161,-1.7545,7.6,
38.5135,9.13975,-4.81785,5.4642,43.4869,0.0226507,-0.130189,1.89641,-0.00582265,-0.185615,-1.75424,7.6,
38.5763,9.18735,-4.81785,5.4642,43.5536,0.0231487,-0.121447,1.89465,-0.00714265,-0.176137,-1.75284,7.6,
38.6481,9.22774,-4.68814,5.27578,43.5161,0.018561,-0.114591,1.89436,-0.00843265,-0.167932,-1.75308,7.4,
38.7275,9.24625,-4.68814,5.27578,43.5968,0.0161835,-0.108632,1.89546,-0.00995265,-0.15983,-1.75226,7.4,
38.8056,9.23677,-4.68814,5.27578,43.6737,0.0191441,-0.101745,1.89518,-0.00952265,-0.151718,-1.75229,7.4,
38.8721,9.18615,-4.68814,5.27578,43.7354,0.0262131,-0.0937841,1.8957,-0.00630265,-0.143381,-1.75232,7.4,
38.9153,9.12572,-4.55843,5.04967,43.6644,0.0300187,-0.0815857,1.89648,-0.00516265,-0.136184,-1.75216,7.2,
38.963,9.06793,-4.55843,5.04967,43.7066,0.0305659,-0.0707395,1.89617,-0.00292265,-0.126253,-1.75216,7.2,
39.0152,8.97812,-4.55843,5.04967,43.7504,0.0377889,-0.0596079,1.89589,0.000582654,-0.115408,-1.75181,7.2,
39.0696,8.9037,-4.55843,5.04967,43.798,0.0382002,-0.0468763,1.89645,0.00262265,-0.105708,-1.75177,7.2,
39.1159,8.81847,-4.42871,4.78588,43.7309,0.0436554,-0.0313349,1.89918,0.00579265,-0.0887157,-1.75271,7.1,
39.2,8.69616,-4.42871,4.78588,43.8036,0.0501376,-0.0272548,1.89854,0.0101527,-0.077941,-1.75304,7.1,
39.2931,8.57141,-4.42871,4.78588,43.8853,0.0524768,-0.0241718,1.90008,0.0137427,-0.0726959,-1.75422,7.1,
39.3617,8.43734,-4.42871,4.78588,43.9424,0.0595914,-0.0183341,1.90108,0.0163127,-0.0694219,-1.75415,7.1,
39.4328,8.33148,-4.299,4.49697,43.8996,0.0587289,-0.0153287,1.90101,0.0184227,-0.0661921,-1.75451,6.9,
39.5172,8.24674,-4.299,4.49697,43.9763,0.0563445,-0.0168088,1.90298,0.0191127,-0.0636505,-1.75427,6.9,
39.6028,8.15818,-4.299,4.49697,44.0542,0.0587991,-0.0178728,1.90372,0.0208927,-0.061936,-1.75487,6.9,
39.6921,8.07238,-4.299,4.49697,44.1362,0.0605272,-0.0207678,1.90486,0.0238027,-0.0602121,-1.75469,6.9,
39.7678,7.98915,-4.16929,4.20806,44.0994,0.0608993,-0.0186292,1.90507,0.0261827,-0.0577788,-1.75499,6.8,
39.8419,7.89037,-4.16929,4.20806,44.1649,0.0645324,-0.0187332,1.90529,0.0282927,-0.0549919,-1.75526,6.8,
39.9191,7.79982,-4.16929,4.20806,44.2345,0.0666214,-0.0181722,1.90579,0.0299827,-0.0529568,-1.75602,6.8,
39.9854,7.7183,-4.16929,4.20806,44.294,0.0679538,-0.0132831,1.90658,0.0310127,-0.0487476,-1.75572,6.8,
40.0495,7.62799,-4.05811,3.89402,44.2653,0.0740092,-0.00740471,1.90429,0.0313727,-0.0431783,-1.75639,6.6,
40.1193,7.55917,-4.05811,3.89402,44.3292,0.0721808,-0.00197979,1.90812,0.0310527,-0.0381955,-1.75727,6.6,
40.1859,7.50303,-4.05811,3.89402,44.3909,0.0706851,0.00442475,1.90981,0.0298327,-0.0350864,-1.7572,6.6,
40.2694,7.45663,-4.05811,3.89402,44.4704,0.0693739,0.00433039,1.9098,0.0273927,-0.0302048,-1.75761,6.6,
40.3489,7.4241,-3.96546,3.60511,44.4787,0.065699,0.00869916,1.91278,0.0260327,-0.0269805,-1.75863,6.4,
40.4299,7.39281,-3.96546,3.60511,44.5566,0.0631453,0.0108257,1.91494,0.0237627,-0.0238381,-1.75841,6.4,
40.5048,7.37737,-3.96546,3.60511,44.63,0.0601667,0.0156738,1.9165,0.0217427,-0.0187212,-1.75857,6.4,
40.5856,7.3592,-3.96546,3.60511,44.7089,0.0584891,0.0189126,1.91942,0.0197727,-0.0111259,-1.75781,6.4,
40.6572,7.33163,-3.87281,3.3162,44.7107,0.0574154,0.0269095,1.92101,0.0189027,-0.00469654,-1.75779,6.3,
40.7243,7.30672,-3.87281,3.3162,44.7753,0.0559731,0.0361457,1.9222,0.0192527,0.00581515,-1.75689,6.3,
40.8076,7.24968,-3.87281,3.3162,44.8532,0.0591828,0.0393294,1.92278,0.0204027,0.0140905,-1.75661,6.3,
40.8907,7.1766,-3.87281,3.3162,44.9296,0.061257,0.043588,1.92442,0.0247027,0.0221855,-1.75657,6.3,
40.9441,7.09387,-3.79869,3.05241,44.9249,0.0636302,0.0536102,1.9248,0.0286427,0.0302727,-1.75637,6.1,
41.0156,6.995,-3.79869,3.05241,44.9874,0.0673414,0.0533015,1.92552,0.0316027,0.0383712,-1.75736,6.1,
41.0912,6.90116,-3.79869,3.05241,45.0545,0.0677054,0.0516561,1.92667,0.0328727,0.0414867,-1.75859,6.1,
41.1638,6.81178,-3.79869,3.05241,45.1194,0.0697791,0.0489495,1.9263,0.0358627,0.0429584,-1.75852,6.1,
41.2428,6.73248,-3.7431,2.81375,45.1562,0.0683973,0.0393173,1.92534,0.0372727,0.0386361,-1.7595,6,
41.3167,6.66642,-3.7431,2.81375,45.2242,0.0660873,0.0264678,1.92562,0.0380427,0.028957,-1.75974,6,
41.3719,6.62952,-3.7431,2.81375,45.2761,0.0608437,0.0174077,1.92366,0.0363927,0.0226818,-1.76004,6,
41.426,6.60876,-3.7431,2.81375,45.3282,0.0578114,0.00754537,1.92198,0.0334327,0.0127531,-1.76039,6,
41.4772,6.60264,-3.70604,2.58764,45.3613,0.0545358,-0.00502813,1.91967,0.0319127,0.00308601,-1.76076,5.9,
41.5177,6.59843,-3.70604,2.58764,45.4013,0.0533021,-0.013146,1.91949,0.0308827,-0.00480137,-1.7604,5.9,
41.5442,6.59439,-3.70604,2.58764,45.4273,0.052946,-0.0172975,1.91476,0.0308027,-0.00975848,-1.76047,5.9,
41.5806,6.57942,-3.70604,2.58764,45.4622,0.0518412,-0.0241386,1.91429,0.0300127,-0.0132891,-1.76027,5.9,
41.6173,6.57529,-3.66898,2.38666,45.4796,0.0487123,-0.0279259,1.91302,0.0273027,-0.0174794,-1.76044,5.8,
41.649,6.57433,-3.66898,2.38666,45.511,0.0509917,-0.0305788,1.91166,0.0241227,-0.0217225,-1.76016,5.8,
41.6794,6.56845,-3.66898,2.38666,45.5408,0.051408,-0.0336838,1.91095,0.0247127,-0.0225437,-1.76133,5.8,
41.7152,6.56637,-3.66898,2.38666,45.5763,0.0478747,-0.0358816,1.91125,0.0241927,-0.024408,-1.76114,5.8,
41.7399,6.55237,-3.65045,2.19824,45.5987,0.04917,-0.0346639,1.91023,0.0232927,-0.0243195,-1.7623,5.7,
41.7631,6.55857,-3.65045,2.19824,45.6224,0.0434315,-0.0304923,1.91092,0.0211327,-0.0232408,-1.76314,5.7,
41.7907,6.57898,-3.65045,2.19824,45.6519,0.0399989,-0.0273562,1.91304,0.0174827,-0.0202454,-1.76378,5.7,
41.8207,6.59744,-3.65045,2.19824,45.6835,0.037681,-0.0233321,1.91362,0.0165027,-0.0160856,-1.76417,5.7,
41.8559,6.62475,-3.65045,2.03494,45.7373,0.0315388,-0.0190565,1.91335,0.0136627,-0.0128198,-1.76539,5.5,
41.879,6.67151,-3.65045,2.03494,45.7649,0.024581,-0.00687135,1.91481,0.00638265,-0.00620192,-1.76577,5.5,
41.9144,6.72307,-3.65045,2.03494,45.8054,0.0222705,0.00016643,1.91573,0.00158265,0.00341269,-1.76674,5.5,
41.9562,6.7646,-3.65045,2.03494,45.8512,0.0154041,0.00747094,1.91591,-0.00292265,0.0129897,-1.7655,5.5,
42.0022,6.82732,-3.66898,1.87164,45.9393,0.00421436,0.0150741,1.91457,-0.0116827,0.0235296,-1.76639,5.3,
42.0423,6.88219,-3.66898,1.87164,45.9851,0.00595058,0.0274062,1.91983,-0.0197427,0.0458813,-1.76622,5.3,
42.0954,6.9244,-3.66898,1.87164,46.0425,0.00277361,0.0347741,1.92042,-0.0218527,0.0521915,-1.76628,5.3,
42.1383,6.94032,-3.66898,1.87164,46.0869,0.00527658,0.0435008,1.92152,-0.0222927,0.0580753,-1.76613,5.3,
