Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
5.63659,46.6444,4.9663,47.8588,1.38712,-0.00560951,-0.0251118,0.246078,-0.0139827,-0.016922,-0.300016,12.6998,
5.67472,46.7274,4.9663,47.8588,1.33491,-0.00614644,-0.0211247,0.242999,-0.0155227,-0.0154633,-0.299216,12.6998,
5.73833,46.7831,5.00336,48.1729,1.57213,-0.0117804,-0.0222258,0.241317,-0.0179727,-0.0148422,-0.299216,12.8998,
5.78806,46.8807,5.00336,48.1729,1.51181,-0.010473,-0.0148057,0.239669,-0.0195627,-0.014502,-0.298936,12.8998,
5.84383,46.9491,5.00336,48.1729,1.48462,-0.0141534,-0.0159197,0.238069,-0.0211227,-0.0147598,-0.297806,12.8998,
5.88681,47.0402,5.00336,48.1729,1.43646,-0.0136356,-0.0116605,0.234545,-0.0225627,-0.0144022,-0.298416,12.8998,
5.93061,47.1107,5.00336,48.1729,1.41001,-0.0145979,-0.0114697,0.23311,-0.0248227,-0.0150158,-0.298356,12.8998,
5.99087,47.1632,5.04042,48.4869,1.62958,-0.0185664,-0.0134156,0.232338,-0.0276927,-0.0154762,-0.297896,12.9998,
6.0376,47.2074,5.04042,48.4869,1.62216,-0.0182078,-0.0143582,0.230593,-0.0278627,-0.0147981,-0.298436,12.9998,
6.0515,47.2828,5.04042,48.4869,1.57234,-0.0147049,-0.0125927,0.230219,-0.0273027,-0.0157517,-0.298926,12.9998,
6.05678,47.3354,5.05895,48.8135,1.78341,-0.0138471,-0.0183825,0.231375,-0.0264827,-0.0175668,-0.297866,13.1998,
6.063,47.3689,5.05895,48.8135,1.75925,-0.0148467,-0.0231486,0.231107,-0.0261527,-0.0194681,-0.298386,13.1998,
6.05786,47.411,5.05895,48.8135,1.72185,-0.0122321,-0.0278005,0.233378,-0.0241827,-0.0218034,-0.298536,13.1998,
6.04093,47.4974,5.05895,48.8135,1.64209,-0.00878046,-0.0264688,0.232848,-0.0220227,-0.0230711,-0.298206,13.1998,
6.03377,47.5667,5.05895,48.8135,1.58265,-0.00910049,-0.0301241,0.233057,-0.0200227,-0.0243173,-0.297716,13.1998,
6.02265,47.6252,5.09602,49.1401,1.7758,-0.00820439,-0.0336631,0.233184,-0.0180627,-0.0259986,-0.298776,13.2998,
6.00195,47.6978,5.09602,49.1401,1.7032,-0.00525006,-0.0352016,0.234127,-0.0158627,-0.0265839,-0.298176,13.2998,
6.00067,47.7983,5.09602,49.1401,1.6183,-0.00542644,-0.0314884,0.232976,-0.0145527,-0.0248431,-0.298736,13.2998,
6.00472,47.8977,5.13308,49.4667,1.79483,-0.00511819,-0.0288117,0.232633,-0.0138127,-0.0236411,-0.299446,13.4998,
6.00624,48.0134,5.13308,49.4667,1.69547,-0.00252795,-0.0229907,0.23091,-0.0129227,-0.0213152,-0.299206,13.4998,
6.00504,48.1294,5.13308,49.4667,1.5965,-0.000920033,-0.0184451,0.229559,-0.0102927,-0.0173647,-0.299506,13.4998,
5.99572,48.2227,5.13308,49.4667,1.51386,0.000209723,-0.0156307,0.228,-0.00794265,-0.0153893,-0.300486,13.4998,
5.98555,48.32,5.13308,49.4667,1.42884,0.0013734,-0.0124841,0.228581,-0.00603265,-0.0139302,-0.300466,13.4998,
5.97867,48.392,5.17014,49.8059,1.62875,0.00179517,-0.0135761,0.228422,-0.00437265,-0.0121668,-0.301466,13.5998,
5.95306,48.4397,5.17014,49.8059,1.57459,0.00443077,-0.0160349,0.228697,-0.00142265,-0.012034,-0.302436,13.5998,
5.94017,48.4764,5.17014,49.8059,1.53638,0.00222182,-0.0188102,0.228173,0.000252654,-0.0132772,-0.302776,13.5998,
5.94372,48.5135,5.17014,49.8059,1.50625,0.000107864,-0.0226181,0.229624,0.000542654,-0.0145067,-0.303446,13.5998,
5.93936,48.568,5.20721,50.145,1.73869,0.00247955,-0.024926,0.230713,0.00218265,-0.0162399,-0.305316,13.7998,
5.92679,48.6534,5.20721,50.145,1.65612,0.00520965,-0.0243357,0.231891,0.00295265,-0.0180864,-0.305316,13.7998,
5.93377,48.7422,5.20721,50.145,1.57978,0.00460254,-0.0261227,0.232558,0.00274265,-0.0198231,-0.306766,13.7998,
5.9401,48.8023,5.24427,50.4842,1.8202,0.00511449,-0.030461,0.233727,0.00398265,-0.0219881,-0.308306,13.8998,
5.9434,48.8655,5.24427,50.4842,1.7632,0.00569609,-0.0330693,0.234118,0.00595265,-0.0233142,-0.308706,13.8998,
5.94276,48.9819,5.24427,50.4842,1.65671,0.00778798,-0.027259,0.232482,0.00762265,-0.0214212,-0.309486,13.8998,
5.95192,49.0519,5.24427,50.4842,1.59758,0.00497244,-0.0288756,0.232145,0.00822265,-0.0199326,-0.310836,13.8998,
5.95598,49.1712,5.29987,50.8233,1.77765,0.00886931,-0.0207854,0.232522,0.0105927,-0.016574,-0.310656,13.9998,
5.96116,49.2502,5.29987,50.8233,1.70645,0.00842188,-0.0215586,0.231762,0.0122927,-0.0135788,-0.311036,13.9998,
5.96588,49.2927,5.29987,50.8233,1.66924,0.00585313,-0.0226185,0.231258,0.0127527,-0.0115477,-0.311466,13.9998,
5.96445,49.324,5.29987,50.8233,1.63995,0.00750179,-0.0227441,0.230477,0.0120727,-0.00971846,-0.311406,13.9998,
5.9818,49.3409,5.35546,51.1625,1.9263,0.00583206,-0.024412,0.22954,0.0131527,-0.00810316,-0.311376,14.1998,
5.99826,49.3662,5.35546,51.1625,1.90785,0.00451722,-0.0248429,0.228515,0.0129727,-0.0074907,-0.311716,14.1998,
6.04253,49.3825,5.35546,51.1625,1.90796,-0.000588608,-0.0266613,0.228176,0.0106227,-0.00570021,-0.311626,14.1998,
6.09228,49.4329,5.35546,51.1625,1.88003,-0.000691357,-0.0223112,0.226228,0.00963265,-0.003379,-0.312146,14.1998,
6.14862,49.4493,5.35546,51.1625,1.88787,-0.00553631,-0.025376,0.226834,0.00912265,-0.00235001,-0.311836,14.1998,
6.22234,49.4532,5.42958,51.5142,2.20824,-0.0124683,-0.026123,0.224135,0.00605265,-0.000422732,-0.311616,14.2998,
6.31539,49.4722,5.42958,51.5142,2.22581,-0.0166589,-0.0247585,0.224216,0.00282265,0.0019623,-0.311496,14.2998,
6.40979,49.4694,5.42958,51.5142,2.26764,-0.0219511,-0.0265692,0.223764,0.000192654,0.00401068,-0.311346,14.2998,
6.497,49.4958,5.42958,51.5142,2.28329,-0.0256276,-0.0230151,0.220915,-0.00298265,0.00578055,-0.310856,14.2998,
6.56065,49.5635,5.50371,51.8534,2.52203,-0.023619,-0.0171529,0.217303,-0.00624265,0.0074217,-0.311366,14.3998,
6.63276,49.5922,5.50371,51.8534,2.52743,-0.0270659,-0.0198842,0.217482,-0.00808265,0.00835394,-0.310966,14.3998,
6.70164,49.6102,5.50371,51.8534,2.54305,-0.0296066,-0.0223681,0.216983,-0.0103127,0.00830321,-0.310646,14.3998,
6.76574,49.6294,5.59636,52.2177,2.84022,-0.0312034,-0.0249073,0.216594,-0.0125227,0.0072834,-0.310806,14.5998,
6.82281,49.6659,5.59636,52.2177,2.83122,-0.0316609,-0.0275441,0.217572,-0.0129727,0.00655417,-0.310966,14.5998,
6.87514,49.6977,5.59636,52.2177,2.82585,-0.0334843,-0.0314001,0.218753,-0.0122527,0.00495101,-0.310626,14.5998,
6.91499,49.7373,5.59636,52.2177,2.80909,-0.0353572,-0.0345808,0.218392,-0.0120627,0.00442004,-0.311086,14.5998,
6.95876,49.7785,5.59636,52.2177,2.79391,-0.0380284,-0.0377473,0.220193,-0.0119427,0.00481339,-0.311016,14.5998,
6.98775,49.8178,5.68902,52.5694,3.04272,-0.0384557,-0.0391692,0.218655,-0.0119827,0.00596573,-0.311356,14.6998,
7.01324,49.887,5.68902,52.5694,2.9915,-0.0378065,-0.0365275,0.217852,-0.0121627,0.00650669,-0.311176,14.6998,
7.04167,49.9686,5.68902,52.5694,2.9315,-0.0379393,-0.0343653,0.216449,-0.0134827,0.00745229,-0.311486,14.6998,
7.09182,50.0528,5.68902,52.5694,2.88121,-0.0404219,-0.0324343,0.215804,-0.0141027,0.00839168,-0.311276,14.6998,
7.13155,50.1604,5.78167,52.9462,3.09564,-0.0393958,-0.0284203,0.213894,-0.0151727,0.00917242,-0.311566,14.7998,
