Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
5.02383,43.8848,4.15094,44.1658,0.916998,-0.049873,-0.045277,0.2658,-0.0444027,-0.0469448,-0.294916,10.9998,
5.04048,43.9201,4.24359,44.4421,0.95262,-0.0485973,-0.0499322,0.266049,-0.0448027,-0.0475963,-0.294786,11.1998,
5.0578,43.9925,4.24359,44.4421,0.930076,-0.046605,-0.0474124,0.265847,-0.0448827,-0.0491264,-0.295166,11.1998,
5.06825,44.0448,4.24359,44.4421,0.915387,-0.0462815,-0.0508174,0.265727,-0.0428327,-0.0487075,-0.295596,11.1998,
5.04456,44.1042,4.24359,44.4421,0.869309,-0.0398907,-0.051644,0.265488,-0.0395927,-0.0499775,-0.295286,11.1998,
5.01954,44.1715,4.31771,44.7185,0.889842,-0.0374348,-0.0543698,0.265446,-0.0363327,-0.0511443,-0.295976,11.3998,
4.98679,44.2666,4.31771,44.7185,0.80741,-0.031974,-0.0528171,0.26533,-0.0328427,-0.0502694,-0.295776,11.3998,
4.95438,44.338,4.31771,44.7185,0.741726,-0.0297553,-0.0550771,0.265119,-0.0294527,-0.0488425,-0.296066,11.3998,
4.91601,44.4555,4.31771,44.7185,0.653547,-0.0229969,-0.0480844,0.264684,-0.0259327,-0.0460463,-0.296136,11.3998,
4.86341,44.5906,4.39183,44.9948,0.621111,-0.0145577,-0.0414471,0.264192,-0.0208927,-0.0426269,-0.296606,11.4998,
4.82383,44.7262,4.39183,44.9948,0.508675,-0.0118523,-0.0357036,0.263248,-0.0178427,-0.0414718,-0.296536,11.4998,
4.79703,44.8716,4.39183,44.9948,0.423509,-0.00904336,-0.0302686,0.26147,-0.0153427,-0.0373984,-0.297026,11.4998,
4.78064,44.9667,4.39183,44.9948,0.389828,-0.00894854,-0.0292741,0.260561,-0.0126127,-0.032842,-0.296406,11.4998,
4.76508,45.0609,4.46596,45.2586,0.358528,-0.00751606,-0.0247903,0.259556,-0.0113327,-0.0304974,-0.296316,11.5998,
4.76189,45.1423,4.46596,45.2586,0.317979,-0.0058168,-0.0222878,0.259393,-0.0115727,-0.0270741,-0.296726,11.5998,
4.76654,45.2164,4.46596,45.2586,0.30353,-0.00472547,-0.0191544,0.258952,-0.0106627,-0.0237656,-0.297146,11.5998,
4.7749,45.2778,4.46596,45.2586,0.309535,-0.00611066,-0.0178429,0.257106,-0.00927265,-0.0206559,-0.297066,11.5998,
4.78225,45.3459,4.54008,45.5224,0.29967,-0.00582134,-0.0132773,0.25695,-0.0106327,-0.0166336,-0.297726,11.7998,
4.81248,45.3973,4.54008,45.5224,0.299749,-0.00770619,-0.0104394,0.255482,-0.0142127,-0.0147021,-0.298386,11.7998,
4.85957,45.4188,4.54008,45.5224,0.335871,-0.0114477,-0.0121344,0.255497,-0.0156327,-0.0134186,-0.298496,11.7998,
4.88836,45.4675,4.54008,45.5224,0.352572,-0.00844712,-0.00863743,0.254818,-0.0171427,-0.0111872,-0.297616,11.7998,
4.91445,45.4843,4.59567,45.7862,0.439041,-0.00942214,-0.0130894,0.255546,-0.0182327,-0.0124064,-0.297726,11.8998,
4.94282,45.5496,4.59567,45.7862,0.420133,-0.00879502,-0.00918221,0.254644,-0.0195827,-0.0136666,-0.296766,11.8998,
4.96543,45.6377,4.59567,45.7862,0.398481,-0.00641488,-0.00727969,0.25354,-0.0206227,-0.0147978,-0.297176,11.8998,
4.99035,45.7353,4.59567,45.7862,0.397944,-0.00633715,-0.00593602,0.254223,-0.0205927,-0.0162632,-0.297406,11.8998,
5.0191,45.8528,4.65127,46.0626,0.423479,-0.00713846,-0.00271741,0.253975,-0.0218027,-0.0170089,-0.296916,12.0998,
5.05032,45.9141,4.65127,46.0626,0.425801,-0.00930799,-0.00856279,0.252398,-0.0232727,-0.0183143,-0.297886,12.0998,
5.094,45.9469,4.65127,46.0626,0.457594,-0.012076,-0.0137407,0.253467,-0.0247027,-0.0178898,-0.298586,12.0998,
5.12395,45.9645,4.72539,46.3515,0.555528,-0.0125219,-0.0173071,0.253887,-0.0245727,-0.0172481,-0.298236,12.1998,
5.14395,45.98,4.72539,46.3515,0.55965,-0.0135374,-0.0188618,0.25229,-0.0251627,-0.0185948,-0.298766,12.1998,
5.17576,45.9964,4.72539,46.3515,0.5735,-0.0170615,-0.0228946,0.254084,-0.0261827,-0.0197959,-0.299066,12.1998,
5.20786,46.0242,4.72539,46.3515,0.58303,-0.0179796,-0.0250666,0.255237,-0.0273527,-0.0198907,-0.299196,12.1998,
5.22771,46.0833,4.72539,46.3515,0.569443,-0.0154003,-0.0226376,0.254305,-0.0276827,-0.019876,-0.299126,12.1998,
5.24534,46.122,4.78098,46.6404,0.695985,-0.0158237,-0.0263352,0.254536,-0.0286827,-0.0218717,-0.299616,12.3998,
5.27441,46.1965,4.78098,46.6404,0.663686,-0.0167174,-0.025212,0.255886,-0.0301327,-0.023902,-0.298946,12.3998,
5.30188,46.25,4.78098,46.6404,0.650946,-0.0180943,-0.0294892,0.254846,-0.0307727,-0.0251483,-0.299206,12.3998,
5.33426,46.3252,4.78098,46.6404,0.636775,-0.0195732,-0.0286439,0.256085,-0.0320027,-0.0263145,-0.299366,12.3998,
5.36152,46.3947,4.83658,46.9419,0.758314,-0.0195604,-0.0306247,0.256465,-0.0332627,-0.0275346,-0.299796,12.4998,
5.37728,46.4526,4.83658,46.9419,0.729252,-0.0184105,-0.032827,0.257089,-0.0319327,-0.0260518,-0.300016,12.4998,
5.38274,46.4862,4.83658,46.9419,0.711326,-0.0190584,-0.0361833,0.25727,-0.0305227,-0.0240542,-0.300616,12.4998,
5.37591,46.4615,4.83658,46.9419,0.722241,-0.0200952,-0.0451304,0.257346,-0.0292527,-0.0249106,-0.300816,12.4998,
5.35137,46.4756,4.87364,47.2433,0.90422,-0.0161963,-0.0474535,0.257328,-0.0256227,-0.0255546,-0.301866,12.5998,
5.32051,46.5013,4.87364,47.2433,0.866173,-0.0149172,-0.0515389,0.258541,-0.0204927,-0.0265117,-0.301706,12.5998,
5.2811,46.589,4.87364,47.2433,0.770814,-0.0107829,-0.0486614,0.258882,-0.0154327,-0.0270662,-0.302366,12.5998,
5.2293,46.7155,4.87364,47.2433,0.636449,-0.00539117,-0.0451063,0.258814,-0.0120827,-0.0266645,-0.302436,12.5998,
5.19752,46.8315,4.92923,47.5448,0.762131,-0.00502459,-0.0443103,0.257176,-0.0113627,-0.0259414,-0.301886,12.5998,
5.1741,46.9495,4.92923,47.5448,0.643738,-0.00105947,-0.0424702,0.25671,-0.00962265,-0.0256353,-0.301566,12.5998,
5.15092,47.0876,4.92923,47.5448,0.508143,0.00384267,-0.0355449,0.253794,-0.00821265,-0.0246334,-0.301286,12.5998,
5.16625,47.1933,4.9663,47.8588,0.694924,-0.00088398,-0.0339796,0.250067,-0.0101127,-0.021646,-0.300356,12.6998,
5.20753,47.2624,4.9663,47.8588,0.643355,-0.00553704,-0.032391,0.247463,-0.0125427,-0.0193175,-0.300786,12.6998,
5.25154,47.3608,4.9663,47.8588,0.573861,-0.00560951,-0.0251118,0.245978,-0.0139827,-0.016922,-0.300016,12.6998,
5.28434,47.451,4.9663,47.8588,0.517151,-0.00614644,-0.0211247,0.242899,-0.0155227,-0.0154633,-0.299216,12.6998,
5.34033,47.5136,5.00336,48.1729,0.740424,-0.0117804,-0.0222258,0.241217,-0.0179727,-0.0148422,-0.299216,12.8998,
5.38304,47.618,5.00336,48.1729,0.672347,-0.010473,-0.0148057,0.239569,-0.0195627,-0.014502,-0.298936,12.8998,
5.43112,47.6928,5.00336,48.1729,0.64303,-0.0141534,-0.0159197,0.237969,-0.0211227,-0.0147598,-0.297806,12.8998,
5.46683,47.7913,5.00336,48.1729,0.600366,-0.0136356,-0.0116605,0.234445,-0.0225627,-0.0144022,-0.298416,12.8998,
5.50394,47.8687,5.00336,48.1729,0.585775,-0.0145979,-0.0114697,0.23301,-0.0248227,-0.0150158,-0.298356,12.8998,
5.55633,47.9271,5.04042,48.4869,0.761276,-0.0185664,-0.0134156,0.232238,-0.0276927,-0.0154762,-0.297896,12.9998,
5.59582,47.9765,5.04042,48.4869,0.754284,-0.0182078,-0.0143582,0.230493,-0.0278627,-0.0147981,-0.298436,12.9998,
5.60536,48.0576,5.04042,48.4869,0.709557,-0.0147049,-0.0125927,0.230119,-0.0273027,-0.0157517,-0.298926,12.9998,
5.60831,48.1157,5.05895,48.8135,0.88806,-0.0138471,-0.0183825,0.231275,-0.0264827,-0.0175668,-0.297866,13.1998,
5.61328,48.1531,5.05895,48.8135,0.862185,-0.0148467,-0.0231486,0.231007,-0.0261527,-0.0194681,-0.298386,13.1998,
5.60815,48.1992,5.05895,48.8135,0.823991,-0.0122321,-0.0278005,0.233278,-0.0241827,-0.0218034,-0.298536,13.1998,
5.5929,48.2908,5.05895,48.8135,0.747223,-0.00878046,-0.0264688,0.232748,-0.0220227,-0.0230711,-0.298206,13.1998,
5.58718,48.3655,5.05895,48.8135,0.692596,-0.00910049,-0.0301241,0.232957,-0.0200227,-0.0243173,-0.297716,13.1998,
5.57767,48.4293,5.09602,49.1401,0.858654,-0.00820439,-0.0336631,0.233084,-0.0180627,-0.0259986,-0.298776,13.2998,
5.55947,48.5075,5.09602,49.1401,0.784229,-0.00525006,-0.0352016,0.234027,-0.0158627,-0.0265839,-0.298176,13.2998,
5.55926,48.6147,5.09602,49.1401,0.700434,-0.00542644,-0.0314884,0.232876,-0.0145527,-0.0248431,-0.298736,13.2998,
5.56341,48.7217,5.13308,49.4667,0.860366,-0.00511819,-0.0288117,0.232533,-0.0138127,-0.0236411,-0.299446,13.4998,
5.56493,48.8457,5.13308,49.4667,0.756403,-0.00252795,-0.0229907,0.23081,-0.0129227,-0.0213152,-0.299206,13.4998,
5.56402,48.9707,5.13308,49.4667,0.657091,-0.000920033,-0.0184451,0.229459,-0.0102927,-0.0173647,-0.299506,13.4998,
5.55573,49.0725,5.13308,49.4667,0.577961,0.000209723,-0.0156307,0.2279,-0.00794265,-0.0153893,-0.300486,13.4998,
5.5468,49.1783,5.13308,49.4667,0.50435,0.0013734,-0.0124841,0.228481,-0.00603265,-0.0139302,-0.300466,13.4998,
5.54106,49.2579,5.17014,49.8059,0.661725,0.00179517,-0.0135761,0.228322,-0.00437265,-0.0121668,-0.301466,13.5998,
5.51829,49.3117,5.17014,49.8059,0.604475,0.00443077,-0.0160349,0.228597,-0.00142265,-0.012034,-0.302436,13.5998,
5.50762,49.3534,5.17014,49.8059,0.564477,0.00222182,-0.0188102,0.228073,0.000252654,-0.0132772,-0.302776,13.5998,
5.51192,49.3947,5.17014,49.8059,0.534681,0.000107864,-0.0226181,0.229524,0.000542654,-0.0145067,-0.303446,13.5998,
5.50839,49.4536,5.20721,50.145,0.754131,0.00247955,-0.024926,0.230613,0.00218265,-0.0162399,-0.305316,13.7998,
5.49721,49.5446,5.20721,50.145,0.666729,0.00520965,-0.0243357,0.231791,0.00295265,-0.0180864,-0.305316,13.7998,
5.5043,49.6398,5.20721,50.145,0.586098,0.00460254,-0.0261227,0.232458,0.00274265,-0.0198231,-0.306766,13.7998,
5.51025,49.7056,5.24427,50.4842,0.822736,0.00511449,-0.030461,0.233627,0.00398265,-0.0219881,-0.308306,13.8998,
5.51325,49.7746,5.24427,50.4842,0.758869,0.00569609,-0.0330693,0.234018,0.00595265,-0.0233142,-0.308706,13.8998,
5.51258,49.8984,5.24427,50.4842,0.644359,0.00778798,-0.027259,0.232382,0.00762265,-0.0214212,-0.309486,13.8998,
5.5213,49.9752,5.24427,50.4842,0.579475,0.00497244,-0.0288756,0.232045,0.00822265,-0.0199326,-0.310836,13.8998,
5.52471,50.1027,5.29987,50.8233,0.754887,0.00886931,-0.0207854,0.232422,0.0105927,-0.016574,-0.310656,13.9998,
5.52945,50.1891,5.29987,50.8233,0.674443,0.00842188,-0.0215586,0.231662,0.0122927,-0.0135788,-0.311036,13.9998,
5.53383,50.2377,5.29987,50.8233,0.630643,0.00585313,-0.0226185,0.231158,0.0127527,-0.0115477,-0.311466,13.9998,
5.53256,50.2737,5.29987,50.8233,0.596827,0.00750179,-0.0227441,0.230377,0.0120727,-0.00971846,-0.311406,13.9998,
5.54853,50.2939,5.35546,51.1625,0.889761,0.00583206,-0.024412,0.22944,0.0131527,-0.00810316,-0.311376,14.1998,
5.56315,50.3221,5.35546,51.1625,0.865667,0.00451722,-0.0248429,0.228415,0.0129727,-0.0074907,-0.311716,14.1998,
5.60307,50.3407,5.35546,51.1625,0.858298,-0.000588608,-0.0266613,0.228076,0.0106227,-0.00570021,-0.311626,14.1998,
