Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
8.436,53.707,7.07884,58.1592,4.65444,-0.0331555,-0.0347119,0.188196,-0.0316327,0.00277255,-0.310216,15.8997,
8.45937,53.9627,7.20855,58.6616,4.86257,-0.0337691,-0.0328047,0.186818,-0.0301927,0.00494083,-0.310466,15.8997,
8.48183,54.1971,7.20855,58.6616,4.64248,-0.0308138,-0.0321872,0.184308,-0.0296627,0.00657487,-0.312056,15.8997,
8.49491,54.4632,7.31974,59.1641,4.84561,-0.0274887,-0.028546,0.182424,-0.0282727,0.0070772,-0.312976,15.8997,
8.53027,54.6983,7.31974,59.1641,4.62697,-0.0318766,-0.0293629,0.180666,-0.0274527,0.00946135,-0.313086,15.8997,
8.56086,54.9848,7.43093,59.6665,4.81611,-0.029518,-0.0187247,0.173777,-0.0294327,0.0132822,-0.313456,15.8997,
8.60932,55.2138,7.43093,59.6665,4.606,-0.0295497,-0.0196498,0.170264,-0.0299627,0.0159047,-0.312536,15.8997,
8.66812,55.437,7.56064,60.1941,4.88433,-0.031341,-0.0214336,0.169737,-0.0312627,0.0141023,-0.311856,15.8997,
8.71391,55.6757,7.56064,60.1941,4.66322,-0.0283571,-0.0232996,0.168226,-0.0305927,0.0108792,-0.311696,15.8997,
8.77164,55.9251,7.67183,60.7217,4.92107,-0.030154,-0.0285378,0.167979,-0.0307927,0.00498679,-0.310866,15.8997,
8.83089,56.1791,7.67183,60.7217,4.68814,-0.0300011,-0.0317258,0.168039,-0.0317927,0.00149667,-0.311326,15.8997,
8.8675,56.4597,7.78302,61.2493,4.91082,-0.0282753,-0.0339133,0.168978,-0.0276027,0.000218463,-0.311176,15.8997,
8.87036,56.7705,7.78302,61.2493,4.60895,-0.0228476,-0.0305088,0.167683,-0.0226627,-0.000913391,-0.311276,15.8997,
8.86855,57.1154,7.87567,61.7894,4.77833,-0.0250802,-0.0249917,0.16165,-0.0215527,-0.00176316,-0.310196,15.8997,
8.90104,57.3334,7.87567,61.7894,4.57244,-0.0278724,-0.033801,0.16169,-0.0218627,-0.00277221,-0.309776,15.8997,
8.97718,57.6001,7.98686,62.3421,4.84433,-0.0344586,-0.0294777,0.154754,-0.0273927,-0.00402364,-0.309436,15.8997,
9.07468,57.8407,8.07952,62.8823,5.13893,-0.0367793,-0.0301509,0.151816,-0.0319427,-0.003959,-0.308716,15.8997,
9.1775,58.0144,8.07952,62.8823,4.99022,-0.0421489,-0.0351972,0.148411,-0.0346527,-0.0040881,-0.308246,15.8997,
9.26941,58.1991,8.07952,62.8823,4.83204,-0.0467327,-0.0366016,0.147291,-0.0365927,-0.00379318,-0.307496,15.8997,
9.36214,58.4384,8.19071,63.4224,5.11982,-0.0484665,-0.0338555,0.146683,-0.0385127,-0.00329166,-0.306956,15.8997,
9.42766,58.7101,8.19071,63.4224,4.87197,-0.044979,-0.0301433,0.142875,-0.0407727,-0.00497196,-0.306856,15.8997,
9.45534,59.0509,8.28336,63.9751,5.06176,-0.0374852,-0.0209368,0.13583,-0.0405227,-0.00522184,-0.307486,15.8997,
